DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
3/30/2019 4:11 PM,Sell No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,80-84,14,$0.86,$0.70,($0.070),$11.340,$11.970,https://www.predictit.org/markets/detail/5388
3/30/2019 4:10 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,79-,4,$0.17,$0.00,$0.000,($0.680),($0.680),https://www.predictit.org/markets/detail/5391
3/30/2019 4:10 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,85-89,1,$0.14,$0.00,$0.000,($0.140),($0.140),https://www.predictit.org/markets/detail/5391
3/30/2019 3:51 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,5,25,$0.20,$0.00,$0.000,($5.000),($5.000),https://www.predictit.org/markets/detail/5386
3/30/2019 1:28 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,85-89,67,$0.14,$0.00,$0.000,($9.380),($9.380),https://www.predictit.org/markets/detail/5391
3/30/2019 11:57 AM,Buy No,Who will lead RCP polling for Dem presidential nomination on April 1?,Sanders,120,$0.99,$0.00,$0.000,($118.800),($118.800),https://www.predictit.org/markets/detail/5334
3/30/2019 11:48 AM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,80-84,100,$0.81,$0.00,$0.000,($81.000),($81.000),https://www.predictit.org/markets/detail/5388
3/30/2019 12:40 AM,Sell Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,6,10,$0.13,$0.00,$0.000,$1.300,$1.300,https://www.predictit.org/markets/detail/5386
3/30/2019 12:40 AM,Sell Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,7,115,$0.07,$0.08,($0.008),$7.970,$8.042,https://www.predictit.org/markets/detail/5386
3/30/2019 12:38 AM,Buy No,Who will lead RCP polling for Dem presidential nomination on April 1?,Sanders,52,$0.99,$0.00,$0.000,($51.480),($51.480),https://www.predictit.org/markets/detail/5334
3/29/2019 8:54 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,105,78,$0.74,$18.72,($1.872),$39.000,$55.848,https://www.predictit.org/markets/detail/5391
3/29/2019 8:36 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,3,$0.06,($0.45),$0.000,$0.630,$0.180,https://www.predictit.org/markets/detail/5385
3/29/2019 8:14 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,12,$0.09,($1.44),$0.000,$2.520,$1.080,https://www.predictit.org/markets/detail/5385
3/29/2019 8:14 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,48,$0.12,($4.80),$0.000,$10.560,$5.760,https://www.predictit.org/markets/detail/5385
3/29/2019 8:14 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,15,$0.77,$4.05,($0.405),$7.500,$11.145,https://www.predictit.org/markets/detail/5385
3/29/2019 8:14 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,48,$0.77,$15.03,($1.503),$21.930,$35.457,https://www.predictit.org/markets/detail/5385
3/29/2019 8:05 PM,Buy No,Who will lead RCP polling for Dem presidential nomination on April 1?,Sanders,98,$0.98,$0.00,$0.000,($96.040),($96.040),https://www.predictit.org/markets/detail/5334
3/29/2019 8:03 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,2,$0.12,($0.20),$0.000,$0.440,$0.240,https://www.predictit.org/markets/detail/5385
3/29/2019 7:50 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,1,$0.77,$0.30,($0.030),$0.470,$0.740,https://www.predictit.org/markets/detail/5385
3/29/2019 7:24 PM,Sell Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,1,$0.77,$0.30,($0.030),$0.470,$0.740,https://www.predictit.org/markets/detail/5385
3/29/2019 5:40 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,90-94,14,$0.14,$0.42,($0.042),$1.540,$1.918,https://www.predictit.org/markets/detail/5391
3/29/2019 5:14 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,90-94,21,$0.14,$0.63,($0.063),$2.310,$2.877,https://www.predictit.org/markets/detail/5391
3/29/2019 5:11 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,85-89,12,$0.11,$0.36,($0.036),$0.960,$1.284,https://www.predictit.org/markets/detail/5391
3/29/2019 5:11 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,85-89,18,$0.11,$0.54,($0.054),$1.440,$1.926,https://www.predictit.org/markets/detail/5391
3/29/2019 2:40 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,105,78,$0.50,$0.00,$0.000,($39.000),($39.000),https://www.predictit.org/markets/detail/5391
3/29/2019 2:40 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,90-94,35,$0.11,$0.00,$0.000,($3.850),($3.850),https://www.predictit.org/markets/detail/5391
3/29/2019 2:26 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,80-84,50,$0.07,$1.00,($0.100),$2.500,$3.400,https://www.predictit.org/markets/detail/5391
3/29/2019 12:23 PM,Buy Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,2-members,121,$0.99,$0.00,$0.000,($119.790),($119.790),https://www.predictit.org/markets/detail/5050
3/29/2019 12:12 PM,Closed,How many tweets will @vp post from noon Mar. 22 to noon Mar. 29?,40-44,408,$1.00,$8.16,($0.816),$399.840,$407.184,https://www.predictit.org/markets/detail/5377
3/29/2019 12:12 PM,Closed,How many tweets will @vp post from noon Mar. 22 to noon Mar. 29?,45-49,71,$1.00,$0.71,($0.071),$70.290,$70.929,https://www.predictit.org/markets/detail/5377
3/29/2019 11:37 AM,Buy No,How many tweets will @vp post from noon Mar. 22 to noon Mar. 29?,45-49,71,$0.99,$0.00,$0.000,($70.290),($70.290),https://www.predictit.org/markets/detail/5377
3/29/2019 11:29 AM,Sell No,Will Dwayne "the Rock" Johnson run for president in 2020?,Will-the-Rock-run-in-2020,24,$0.95,$0.00,$0.000,$22.800,$22.800,https://www.predictit.org/markets/detail/3269
3/29/2019 11:29 AM,Sell No,Will Dwayne "the Rock" Johnson run for president in 2020?,No,50,$0.95,$0.00,$0.000,$47.500,$47.500,https://www.predictit.org/markets/detail/3269
3/29/2019 11:25 AM,Buy Yes,How many tweets will @vp post from noon Mar. 22 to noon Mar. 29?,40-44,408,$0.98,$0.00,$0.000,($399.840),($399.840),https://www.predictit.org/markets/detail/5377
3/29/2019 9:49 AM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,10,$0.21,$0.00,$0.000,($2.100),($2.100),https://www.predictit.org/markets/detail/5385
3/29/2019 9:48 AM,Sell No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,4,54,$0.85,$0.00,$0.000,$45.900,$45.900,https://www.predictit.org/markets/detail/5386
3/29/2019 9:48 AM,Sell No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,4,55,$0.85,$0.00,$0.000,$46.750,$46.750,https://www.predictit.org/markets/detail/5386
3/29/2019 12:34 AM,Sell No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,3,75,$0.90,$3.75,($0.375),($10.125),($6.750),https://www.predictit.org/markets/detail/5386
3/29/2019 12:34 AM,Sell No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,3,10,$0.90,$0.50,($0.050),($1.350),($0.900),https://www.predictit.org/markets/detail/5386
3/28/2019 11:06 PM,Buy Yes,How many Senate-confirmed Cabinet members will leave between 11/19 and 3/31?,2-members,500,$0.99,$0.00,$0.000,($495.000),($495.000),https://www.predictit.org/markets/detail/5050
3/28/2019 11:01 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,85-89,30,$0.08,$0.00,$0.000,($2.400),($2.400),https://www.predictit.org/markets/detail/5391
3/28/2019 11:01 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,80-84,50,$0.05,$0.00,$0.000,($2.500),($2.500),https://www.predictit.org/markets/detail/5391
3/28/2019 11:00 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,85,35,$0.64,($1.40),$0.000,$23.800,$22.400,https://www.predictit.org/markets/detail/5388
3/28/2019 11:00 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,85,25,$0.64,($0.75),$0.000,$16.750,$16.000,https://www.predictit.org/markets/detail/5388
3/28/2019 7:59 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,85,35,$0.68,$0.00,$0.000,($23.800),($23.800),https://www.predictit.org/markets/detail/5388
3/28/2019 7:07 PM,Buy Yes,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,85,25,$0.67,$0.00,$0.000,($16.750),($16.750),https://www.predictit.org/markets/detail/5388
3/28/2019 5:10 PM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,87,$0.79,$0.00,$0.000,($68.730),($68.730),https://www.predictit.org/markets/detail/5143
3/28/2019 5:10 PM,Sell No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,75,$0.78,($10.50),$0.000,$69.000,$58.500,https://www.predictit.org/markets/detail/5143
3/28/2019 4:08 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,79-,60,$0.06,($3.60),$0.000,$7.200,$3.600,https://www.predictit.org/markets/detail/5391
3/28/2019 2:08 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,105,100,$0.55,$0.00,$0.000,$55.000,$55.000,https://www.predictit.org/markets/detail/5391
3/28/2019 2:08 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,105,10,$0.56,$0.10,($0.010),$5.500,$5.590,https://www.predictit.org/markets/detail/5391
3/28/2019 1:51 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,79-,60,$0.12,$0.00,$0.000,($7.200),($7.200),https://www.predictit.org/markets/detail/5391
3/28/2019 1:22 PM,Buy No,How many tweets will @whitehouse post from noon Mar. 28 to noon Apr. 4?,105,110,$0.55,$0.00,$0.000,($60.500),($60.500),https://www.predictit.org/markets/detail/5391
3/28/2019 1:19 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,15,$0.50,$0.00,$0.000,($7.500),($7.500),https://www.predictit.org/markets/detail/5385
3/28/2019 1:19 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,5,$0.21,$0.00,$0.000,($1.050),($1.050),https://www.predictit.org/markets/detail/5385
3/28/2019 12:14 PM,Closed,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,50,$1.00,$31.50,($3.150),$18.500,$46.850,https://www.predictit.org/markets/detail/5374
3/28/2019 12:14 PM,Closed,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,110,$0.00,($3.30),$0.000,$3.300,$0.000,https://www.predictit.org/markets/detail/5374
3/28/2019 12:14 PM,Closed,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,50,$0.00,($17.50),$0.000,$17.500,$0.000,https://www.predictit.org/markets/detail/5374
3/28/2019 12:14 PM,Closed,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,50,$0.00,($2.00),$0.000,$2.000,$0.000,https://www.predictit.org/markets/detail/5374
3/28/2019 10:25 AM,Sell Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,21,$0.15,$0.00,$0.000,$3.150,$3.150,https://www.predictit.org/markets/detail/5386
3/28/2019 10:25 AM,Sell Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,25,$0.15,$0.25,($0.025),$3.500,$3.725,https://www.predictit.org/markets/detail/5386
3/28/2019 9:56 AM,Buy No,Who will lead RCP polling for Dem presidential nomination on April 1?,Sanders,1,$0.99,$0.00,$0.000,($0.990),($0.990),https://www.predictit.org/markets/detail/5334
3/28/2019 9:56 AM,Buy No,Who will lead RCP polling for Dem presidential nomination on April 1?,Sanders,59,$0.98,$0.00,$0.000,($57.820),($57.820),https://www.predictit.org/markets/detail/5334
3/28/2019 9:40 AM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,20,$0.05,$0.20,($0.020),$0.800,$0.980,https://www.predictit.org/markets/detail/5374
3/28/2019 9:38 AM,Sell Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,8,111,$0.19,$15.54,($1.554),$5.550,$19.536,https://www.predictit.org/markets/detail/5386
3/28/2019 9:23 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,50,$0.35,$0.00,$0.000,($17.500),($17.500),https://www.predictit.org/markets/detail/5374
3/28/2019 9:22 AM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,45,$0.05,$0.45,($0.045),$1.800,$2.205,https://www.predictit.org/markets/detail/5374
3/28/2019 9:01 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,25,$0.37,$0.00,$0.000,($9.250),($9.250),https://www.predictit.org/markets/detail/5374
3/28/2019 8:56 AM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,25,$0.37,$0.00,$0.000,($9.250),($9.250),https://www.predictit.org/markets/detail/5374
3/28/2019 8:29 AM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,25,$0.15,$0.00,$0.000,($3.750),($3.750),https://www.predictit.org/markets/detail/5386
3/28/2019 8:29 AM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,6,25,$0.13,$0.00,$0.000,($3.250),($3.250),https://www.predictit.org/markets/detail/5386
3/27/2019 10:55 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,5,$0.15,$0.00,$0.000,($0.750),($0.750),https://www.predictit.org/markets/detail/5386
3/27/2019 10:51 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,110,$0.03,$0.00,$0.000,($3.300),($3.300),https://www.predictit.org/markets/detail/5374
3/27/2019 9:58 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,5,$0.04,$0.00,$0.000,($0.200),($0.200),https://www.predictit.org/markets/detail/5374
3/27/2019 9:23 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,24,$0.22,$0.00,$0.000,($5.280),($5.280),https://www.predictit.org/markets/detail/5385
3/27/2019 8:41 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,60,$0.50,$4.20,($0.420),$25.800,$29.580,https://www.predictit.org/markets/detail/5374
3/27/2019 8:30 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,110,$0.04,$0.00,$0.000,($4.400),($4.400),https://www.predictit.org/markets/detail/5374
3/27/2019 8:29 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,60,$0.43,$0.00,$0.000,($25.800),($25.800),https://www.predictit.org/markets/detail/5374
3/27/2019 8:18 PM,Sell No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,5,$0.92,($0.15),$0.000,$4.750,$4.600,https://www.predictit.org/markets/detail/5388
3/27/2019 8:18 PM,Sell No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,25,$0.92,($0.75),$0.000,$23.750,$23.000,https://www.predictit.org/markets/detail/5388
3/27/2019 8:18 PM,Sell No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,70,$0.93,($1.40),$0.000,$66.500,$65.100,https://www.predictit.org/markets/detail/5388
3/27/2019 8:18 PM,Sell No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,100,$0.93,$8.00,($0.800),$85.000,$92.200,https://www.predictit.org/markets/detail/5388
3/27/2019 8:00 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,3,$0.48,$0.54,($0.054),$0.900,$1.386,https://www.predictit.org/markets/detail/5374
3/27/2019 7:59 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,3,$0.48,$0.54,($0.054),$0.900,$1.386,https://www.predictit.org/markets/detail/5374
3/27/2019 7:58 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,43,$0.48,$7.74,($0.774),$12.900,$19.866,https://www.predictit.org/markets/detail/5374
3/27/2019 7:56 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,5,$0.48,$0.90,($0.090),$1.500,$2.310,https://www.predictit.org/markets/detail/5374
3/27/2019 7:47 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,25,$0.48,$4.50,($0.450),$7.500,$11.550,https://www.predictit.org/markets/detail/5374
3/27/2019 7:13 PM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,75,$0.95,$0.00,$0.000,($71.250),($71.250),https://www.predictit.org/markets/detail/5388
3/27/2019 7:12 PM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,25,$0.95,$0.00,$0.000,($23.750),($23.750),https://www.predictit.org/markets/detail/5388
3/27/2019 7:05 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,54,$0.48,$9.72,($0.972),$16.200,$24.948,https://www.predictit.org/markets/detail/5374
3/27/2019 6:55 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,1,26,$0.22,$0.00,$0.000,($5.720),($5.720),https://www.predictit.org/markets/detail/5385
3/27/2019 6:54 PM,Buy No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,4,109,$0.85,$0.00,$0.000,($8.925),($8.925),https://www.predictit.org/markets/detail/5386
3/27/2019 6:54 PM,Buy No,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,3,85,$0.85,$0.00,$0.000,($72.250),($72.250),https://www.predictit.org/markets/detail/5386
3/27/2019 6:22 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,9,$0.40,$0.00,$0.000,($3.600),($3.600),https://www.predictit.org/markets/detail/5385
3/27/2019 5:46 PM,Buy Yes,How many @realDonaldTrump tweets mention "exonerat" noon 3/26 - noon 4/2?,0,41,$0.47,$0.00,$0.000,($19.270),($19.270),https://www.predictit.org/markets/detail/5385
3/27/2019 5:36 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,7,29,$0.07,$0.00,$0.000,($2.030),($2.030),https://www.predictit.org/markets/detail/5386
3/27/2019 5:33 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,7,$0.14,$0.00,$0.000,($0.980),($0.980),https://www.predictit.org/markets/detail/5386
3/27/2019 5:33 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,7,92,$0.07,$0.00,$0.000,($6.440),($6.440),https://www.predictit.org/markets/detail/5386
3/27/2019 5:33 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,9,9,$0.13,$0.00,$0.000,($1.170),($1.170),https://www.predictit.org/markets/detail/5386
3/27/2019 5:32 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,7,8,$0.06,$0.00,$0.000,($0.480),($0.480),https://www.predictit.org/markets/detail/5386
3/27/2019 5:32 PM,Buy Yes,How many @realDonaldTrump tweets mention "Mueller" noon 3/26 - noon 4/2?,8,111,$0.05,$0.00,$0.000,($5.550),($5.550),https://www.predictit.org/markets/detail/5386
3/27/2019 5:13 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,33,$0.30,$0.00,$0.000,($9.900),($9.900),https://www.predictit.org/markets/detail/5374
3/27/2019 5:00 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,100,$0.30,$0.00,$0.000,($30.000),($30.000),https://www.predictit.org/markets/detail/5374
3/27/2019 4:58 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,94,$0.96,($0.94),$0.000,$91.180,$90.240,https://www.predictit.org/markets/detail/5374
3/27/2019 4:57 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,125,$0.97,$0.00,$0.000,$121.250,$121.250,https://www.predictit.org/markets/detail/5374
3/27/2019 1:49 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,25,$0.42,$1.00,($0.100),$9.500,$10.400,https://www.predictit.org/markets/detail/5374
3/27/2019 1:49 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,13,$0.42,$0.52,($0.052),$4.940,$5.408,https://www.predictit.org/markets/detail/5374
3/27/2019 1:31 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,38,$0.38,$0.00,$0.000,($14.440),($14.440),https://www.predictit.org/markets/detail/5374
3/27/2019 1:29 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,25,$0.19,$0.75,($0.075),$4.000,$4.675,https://www.predictit.org/markets/detail/5374
3/27/2019 1:29 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,5,$0.19,($0.20),$0.000,$1.150,$0.950,https://www.predictit.org/markets/detail/5374
3/27/2019 1:29 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,85,$0.19,$0.00,$0.000,$16.150,$16.150,https://www.predictit.org/markets/detail/5374
3/27/2019 1:25 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,10,$0.38,$0.80,($0.080),$3.000,$3.720,https://www.predictit.org/markets/detail/5374
3/27/2019 1:25 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,5,$0.38,$0.55,($0.055),$1.350,$1.845,https://www.predictit.org/markets/detail/5374
3/27/2019 1:24 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,39,$0.88,$2.34,($0.234),($6.318),($4.212),https://www.predictit.org/markets/detail/5374
3/27/2019 1:24 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,50,$0.88,($0.50),$0.000,($4.950),($5.450),https://www.predictit.org/markets/detail/5374
3/27/2019 1:24 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,105-109,130,$0.88,$2.03,($0.203),($15.867),($14.040),https://www.predictit.org/markets/detail/5374
3/27/2019 1:23 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,45,$0.13,($4.50),$0.000,$10.350,$5.850,https://www.predictit.org/markets/detail/5374
3/27/2019 1:15 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,81,$0.04,$0.81,($0.081),$2.430,$3.159,https://www.predictit.org/markets/detail/5374
3/27/2019 1:15 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,2,$0.04,$0.02,($0.002),$0.060,$0.078,https://www.predictit.org/markets/detail/5374
3/27/2019 1:14 PM,Buy No,How many tweets will @realDonaldTrump post from noon Mar. 27 to noon Apr. 3?,60-64,100,$0.85,$0.00,$0.000,($85.000),($85.000),https://www.predictit.org/markets/detail/5388
3/27/2019 1:12 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,50,$0.38,$5.38,($0.538),$13.620,$18.462,https://www.predictit.org/markets/detail/5374
3/27/2019 1:04 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,15,$0.38,$1.50,($0.150),$4.200,$5.550,https://www.predictit.org/markets/detail/5374
3/27/2019 1:01 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,90-94,25,$0.16,$0.00,$0.000,($4.000),($4.000),https://www.predictit.org/markets/detail/5374
3/27/2019 12:57 PM,Sell Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,40,$0.40,$4.83,($0.483),$11.170,$15.517,https://www.predictit.org/markets/detail/5374
3/27/2019 12:41 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,110-114,83,$0.03,$0.00,$0.000,($2.490),($2.490),https://www.predictit.org/markets/detail/5374
3/27/2019 12:41 PM,Buy Yes,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,95-99,10,$0.30,$0.00,$0.000,($3.000),($3.000),https://www.predictit.org/markets/detail/5374
3/27/2019 12:15 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,21,$0.75,($0.21),$0.000,($4.536),($4.746),https://www.predictit.org/markets/detail/5374
3/27/2019 12:15 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,90,$0.75,($1.80),$0.000,($18.630),($20.430),https://www.predictit.org/markets/detail/5374
3/27/2019 12:10 PM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,21,$0.78,$0.21,($0.021),($4.347),($4.158),https://www.predictit.org/markets/detail/5374
3/27/2019 12:10 PM,Closed,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,89-,600,$1.00,$16.39,($1.639),$583.610,$598.361,https://www.predictit.org/markets/detail/5372
3/27/2019 12:10 PM,Closed,How many tweets will @realDonaldTrump post from noon Mar. 20 to noon Mar. 27?,115,150,$1.00,$15.00,($1.500),$135.000,$148.500,https://www.predictit.org/markets/detail/5372
3/27/2019 11:34 AM,Sell No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,100-104,15,$0.76,($0.15),$0.000,($3.105),($3.255),https://www.predictit.org/markets/detail/5374
3/27/2019 11:33 AM,Buy No,How many tweets will @whitehouse post from noon Mar. 21 to noon Mar. 28?,115,219,$0.97,$0.00,$0.000,$3.555,$3.555,https://www.predictit.org/markets/detail/5374
